CustNo,Branch SDN Name,LATITUDE,LONGITUDE,reverse_geotag_mediatrac,address_sap,checking,revisi_latlong
5810012187,SDN Semarang,-7.006683,110.442849,"5810012187 Jl. Lamper Tengah, Semarang Sel., Kota Semarang, Jawa Tengah 50248, Indonesia 50248",JL. LAMPER TENGAH DEPAN BANK BRI SEMARANG,ok,
5810032296,SDN Semarang,-7.244677,110.432167,"5810032296 Jl. Semarang-Yogyakarta, Bawen, Semarang, Jawa Tengah 50661, Indonesia 50661",JL. LEMAH IRENG ( SAMPING PS. HARJOSARI ) BAWEN,ok,
5810012315,SDN Semarang,-6.984703,110.369439,"5810012315 Jl. Mandasia I, Semarang Bar., Kota Semarang, Jawa Tengah 50146, Indonesia 50146",JL. MANDASIA I NO. 283 KRAPYAK -,ok,
5810012074,SDN Semarang,-7.011828,110.390827,"5810012074 Jl. Menoreh Raya No.53, Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia 50232",JL. MENOREH RAYA 63 SEMARANG -,ok,
5810032299,SDN Semarang,-7.0179617,110.3892311,"5810032299 Jl. Menoreh Raya No.33, Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia 50232",JL. MENOREH RAYA NO. 77 BENDAN DUWUR GAJAHMUNGKUR SEMARANG,ok,
5810011508,SDN Semarang,-7.3310386,110.4960954,"5810011508 Jl. Merak, Sidomukti, Kota Salatiga, Jawa Tengah 50721, Indonesia 50721",JL. MERAK NO. 29 KLASEMAN SALATIGA -,ok,
5810032303,SDN Semarang,-7.1233994,110.409886,"5810032303 Jl. Merpati I, Ungaran Bar., Semarang, Jawa Tengah 50517, Indonesia 50517",JL. MERPATI I NO. 8 B RT. 007 RW. 001 BANDARJO UNGARAN,ok,
5810011795,SDN Semarang,-6.980154,110.417183,"5810011795 Jl. MH Thamrin, Semarang Tengah, Kota Semarang, Jawa Tengah 50132, Indonesia 50132",JL. MH. THAMRIN NO. 59 SEMARANG TENGAH K OTA SEMARANG JAWA TENGAH - 0000,ok,
5810012225,SDN Semarang,-7.0520678,110.3169618,"5810012225 Jl. Rm. Hadi Soebeno Raya, Mijen, Kota Semarang, Jawa Tengah 50215, Indonesia 50215",JL. MIJEN RAYA 38 SEMARANG -,ok,
5810012052,SDN Semarang,-6.96786,110.457354,"5810012052 Jl. Muktiharjo Raya, Pedurungan, Kota Semarang, Jawa Tengah 50197, Indonesia 50197",JL. MUKTI HARJO RAYA NO. 1 RT. 003 RW. 16 SEMARANG,ok,
5810032306,SDN Semarang,-7.06814,110.4324553,"5810032306 Jl. Ringin Bakti Raya, Banyumanik, Kota Semarang, Jawa Tengah 50268, Indonesia 50268",JL. MULAWARMAN RAYA NO. 51 PEDALANGAN BANYUMANIK SEMARANG,ok,
5810032307,SDN Semarang,-6.9909689,110.3768428,"5810032307 Jl. Muradi, Semarang Bar., Kota Semarang, Jawa Tengah 50183, Indonesia 50183",JL. MURADI NO. 48 ( SAMPING TK. BANGUNAN ) RT. 06 RW. 06 KALIBANTENG,ok,
5810012049,SDN Semarang,-6.972505,110.465262,"5810012049 Jl. Ngablak Indah, Genuk, Kota Semarang, Jawa Tengah 50115, Indonesia 50115",JL. NGABLAK INDAH II NO. 4 RT. 008 RW. 004 SEMARANG,ok,
5810032309,SDN Semarang,-7.058693,110.321945,"5810032309 Jl. Berlian Slt IV, Mijen, Kota Semarang, Jawa Tengah 50519, Indonesia 50519",JL. NGADIRGO RT. 01 RW. 05 MIJEN KAUMAN SEMARANG,ok,
5810012310,SDN Semarang,-7.000440,110.396958,"5810012310 Jl. Srinindito IV, Semarang Bar., Kota Semarang, Jawa Tengah 50148, Indonesia 50148",JL. ngemplaksimongan 102 SEMARANG -,ok,
5810012284,SDN Semarang,-6.980331,110.463629,"5810012284 Jl. Nogososro, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. NOGOSOSRONO. 75 TLOGOSARI SEMARANG TLOGOSARI,ok,
5810002631,SDN Semarang,-6.929405,110.200895,"5810002631 Jl. Pahlawan, Kendal, Kendal, Jawa Tengah 51317, Indonesia 51317",JL. PAHLAWAN KENDAL -,ok,
5810032312,SDN Semarang,-6.9939231,110.4211558,"5810032312 Jl. Raya Suruh - Karanggede, Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia 50249",JL. PAHLAWAN NO. 16 PLEBURAN SEMARANG -,ok,
5810012066,SDN Semarang,-6.9597801,110.4080496,"5810012066 Jl. Panggung Mas III, Semarang Utara, Kota Semarang, Jawa Tengah 50177, Indonesia 50177",JL. PANGGUNG MAS UTR NO.3 SEMARANG -,ok,
5810012027,SDN Semarang,-7.0135374,110.4065008,"5810012027 Jl. Papandayan, Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia 50232",JL. PAPANDAYAN NO.20 SEMARANG -,ok,
5810012227,SDN Semarang,-6.998324,110.448553,"5810012227 Jl. Kijang Selatan, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",JL. PASAR GAYAM LOS BELAKANG NO. H 16 - SENDANG MULYO - SMG,ok,
5810012071,SDN Semarang,-6.998324,110.448553,"5810012071 Jl. Kijang Selatan, Gayamsari, Kota Semarang, Jawa Tengah 50248, Indonesia 50248",JL. PASAR GAYAM SARI A 17 SEMARANG -,ok,
5810011473,SDN Semarang,-7.3305234,110.5084366,"5810011473 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",JL. PASAR RAYA I BLOK C2 SALATIGA -,ok,
5810011522,SDN Semarang,-7.3305234,110.5084366,"5810011522 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",JL. PASAR SALATIGA DALAM SALATIGA -,ok,
5810011518,SDN Semarang,-7.3305234,110.5084366,"5810011518 Jl. Kalinyamat, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",JL. PASARAYA I BLOK A NO.11-12 SALATIGA SEMARANG,ok,
5810012311,SDN Semarang,-6.980669,110.4133,"5810012311 Jl. Pemuda No.138, Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia 50139",JL. PEMUDA 145 SEMARANG -,ok,
5810005520,SDN Semarang,-7.103929,110.278262,"5810005520 Pemuda, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",JL. PEMUDA 150 BOJA KENDAL -,ok,
5810005495,SDN Semarang,-7.103929,110.278262,"5810005495 Pemuda, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",JL. PEMUDA NO. 206 RT. 006 RW. 002 -,ok,
5810037392,SDN Semarang,-7.012798,110.379153,"5810037392 Jl. Penataran II, Ngaliyan, Kota Semarang, Jawa Tengah 50183, Indonesia 50183",JL. PENATARAN RT. 7 RW. 3 NO. 90 KALIPANCUR NGALIYAN SEMARANG,ok,
5810011793,SDN Semarang,-6.96732,110.41495,"5810011793 Jl. Peres, Semarang Utara, Kota Semarang, Jawa Tengah 50172, Indonesia 50172","JL. PERES G-29 RT. 008 RW. 004 PURWOSARI , SEMARANG UTARA SEMARANG, JAWA TENGAH 5",ok,
5810032315,SDN Semarang,-7.0616589,110.4133484,"5810032315 Jl. Setiabudi No.170, Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia 50263",JL. PERINTIS KEMERDEKAAN NO 231 SRONDOL KULON BANYUMANIK SEMARANG,not ok,"-7.095050, 110.409962"
5810011784,SDN Semarang,-6.980286,110.434067,"5810011784 Jl. Petelan Utara, Semarang Tim., Kota Semarang, Jawa Tengah 50124, Indonesia 50124",JL. PETELAN UTARA NO. 909 A RT. 002 RW. 008 SARIREJO SEMARANG TIMUR SEMARANG,ok,
5810011830,SDN Semarang,-7.0002618,110.4357272,"5810011830 Jl. Pandean Lamper II, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",JL. PETERONGAN TIMUR 96 SEMARANG -,ok,
5810012005,SDN Semarang,-6.999258,110.425312,"5810012005 Jl. Pleburan VII, Semarang Sel., Kota Semarang, Jawa Tengah 50241, Indonesia 50241",JL. PLEBURAN VII NO. 3 SEMARANG -,ok,
5810032318,SDN Semarang,-7.1070863,110.4060598,"5810032318 Jl. Pramuka, Banyumanik, Kota Semarang, Jawa Tengah 50265, Indonesia 50265",JL. PRAMUKA NO. 234 PUDAK PAYUNG BANYUMANIK SEMARANG,ok,
5810012299,SDN Semarang,-7.052872,110.440421,"5810012299 Prof. Sudharto Building, Tembalang, Tembalang, Semarang City, Central Java 50275, Indonesia 50275","JL. PROF. DR. SUDARTO, SH TEMBALANG SEMARANG 50275",ok,
5810032322,SDN Semarang,-6.969988,110.3862201,"5810032322 Jl. Puri Anjasmoro, Semarang Bar., Kota Semarang, Jawa Tengah 50144, Indonesia 50144",JL. PURI ANJASMORO I - 4 / 8 TAWANGSARI SEMARANG BARAT SEMARANG,ok,
5810012338,SDN Semarang,-6.969988,110.38622,"5810012338 Jl. Puri Anjasmoro, Semarang Bar., Kota Semarang, Jawa Tengah 50144, Indonesia 50144",JL. PURI ANJASMORO N1/56 SEMARANG -,ok,
5810012286,SDN Semarang,-7.021997,110.430678,"5810012286 Jl. Candi Golf Boulevard, Candisari, Kota Semarang, Jawa Tengah 50255, Indonesia 50255",JL. PURI ANJASMORO NO. 68 SEMARANG -,not ok,"-6.968643, 110.386237"
5810012047,SDN Semarang,-6.969988,110.38622,"5810012047 Jl. Puri Anjasmoro, Semarang Bar., Kota Semarang, Jawa Tengah 50144, Indonesia 50144",JL. PURI ANJASMORO SEMARANG -,ok,
5810012054,SDN Semarang,-6.982236,110.396456,"5810012054 Jl. Puspanjolo Bar. I, Semarang Bar., Kota Semarang, Jawa Tengah 50141, Indonesia 50141",JL. PUSPANJOLO 268 SEMARANG -,ok,
5810032324,SDN Semarang,-6.9853029,110.3871416,"5810032324 Jl. Puspogiwang Dalam I, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",JL. PUSPOGIWANG DALAM NO. 19 KEL GISIK DRONO KEC. SMG BARAT,ok,
5810012056,SDN Semarang,-6.981819,110.398611,"5810012056 Jl. Puspanjolo Tengah I, Semarang Bar., Kota Semarang, Jawa Tengah 50141, Indonesia 50141",JL. PUSPONJOLO TENGAH 238 SEMARANG -,ok,
5810011918,SDN Semarang,-6.9857355,110.3964846,"5810011918 Jl. Puspowarno, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",JL. PUSPOWARNO II NO.2 SEMARANG -,ok,
5810012040,SDN Semarang,-6.985735,110.396485,"5810012040 Jl. Puspowarno, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",JL. PUSPOWARNO X NO. 26 RT. 008 RW. 003 SALAMAN MLOYO SEMARANG,ok,
5810002647,SDN Semarang,-7.053386,110.661588,"5810002647 Jend. S Sudiarto, Gubug, Grobogan, Jawa Tengah 58164, Indonesia 58164",JL. RAYA A. YANI GUBUG ( SEBELAH IMA MART ) GUBUG,not ok,
5810012026,SDN Semarang,-7.045233,110.390656,"5810012026 Jl. Kolonel HR Hadijanto, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. RAYA BANARAN NO. 1 RT. 002 RW. 004 SEKARAN GUNUNG PATI SEMARANG,ok,
5810012307,SDN Semarang,-7.075656,110.410931,"5810012307 Jl. Raya Suruh - Karanggede, Banyumanik, Kota Semarang, Jawa Tengah 50264, Indonesia 50264","JL. RAYA BANYUMANIK, BANYUMANIK, BANYUMA NIK SEMARANG",ok,
5810029457,SDN Semarang,-6.8721598,110.6185292,"5810029457 Jl. Raya Bonang-Demak, Kec. Demak, Demak, Jawa Tengah 59517, Indonesia 59517",JL. RAYA BONANG NO. 5 (DEPAN BALAI DESA) KARANGMLATI DEMAK DEMAK,ok,
5810035081,SDN Semarang,-7.031138,110.516409,"5810035081 Gg. VI, Mranggen, Demak, Jawa Tengah 59567, Indonesia 59567",JL. RAYA BRUMBUNG NO. 22 MRANGGEN DEMAK -,ok,
5820000216,SDN Semarang,-6.894797,110.638413,"5820000216 Jalan Sultan Fatah, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",JL. RAYA GAJAH NO.67  RT.03  RW.02 GAJAH  DEMAK DEMAK 59581,ok,
5820000216,SDN Semarang,-6.894797,110.638413,"5820000216 Jalan Sultan Fatah, Kec. Demak, Demak, Jawa Tengah 59511, Indonesia 59511",JL. RAYA GAJAH NO.67  RT.03  RW.02 GAJAH  DEMAK DEMAK 59581,ok,
5810012079,SDN Semarang,-7.091106,110.356106,"5810012079 Jl. Raya Cangkiran-Gunungpati, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. RAYA GUNUNG PATI (DPN SD PLALANGAN I ) - GUNUNG PATI SMG,ok,
5810012335,SDN Semarang,-7.091106,110.356106,"5810012335 Jl. Raya Cangkiran-Gunungpati, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. RAYA GUNUNG PATI KM. 15 RT. 01 RW. 02 GUNUNG PATI SEMARANG,ok,
5810006031,SDN Semarang,-6.960221,110.253118,"5810006031 Jl. Raya Kaliwungu - Kendal, Kaliwungu, Kendal, Jawa Tengah 51372, Indonesia 51372",JL. RAYA KALIWUNGU 112 KENDAL SEMARANG -,ok,
5810031028,SDN Semarang,-7.137866,110.2742497,"5810031028 Purwogondo, Boja, Kendal, Jawa Tengah 51381, Indonesia 51381",JL. RAYA LIMBANGAN - BOJA NO. 2 (PERTIGAAN SEKATUL ) PURWOGONDO BOJA,ok,
5810012034,SDN Semarang,-7.244677,110.432167,"5810012034 Jl. Semarang-Yogyakarta, Bawen, Semarang, Jawa Tengah 50661, Indonesia 50661","JL. RAYA MERAK REJO KM 13, BAWEN -",ok,
5810002440,SDN Semarang,-7.026162,110.5173104,"5810002440 Jl. Raya Mranggen No.31, Mranggen, Demak, Jawa Tengah 59567, Indonesia 59567",JL. RAYA MRANGGEN 102 SEMARANG -,ok,
5810012044,SDN Semarang,-7.057047,110.3952167,"5810012044 Jl. Raya Sekaran, Gn. Pati, Kota Semarang, Jawa Tengah 50228, Indonesia 50228",JL. RAYA SEKARAN SEMARANG -,ok,
5810011511,SDN Semarang,-7.3619308,110.5145305,"5810011511 Jl. Karebet I, Tingkir, Kota Salatiga, Jawa Tengah 50745, Indonesia 50745",JL. RAYA TINGKIR - SURUH KM 0.5 SALATIGA,ok,
5810012080,SDN Semarang,-7.260991,110.454088,"5810012080 Jl. Tuntang-Bringin, Tuntang, Semarang, Jawa Tengah 50773, Indonesia 50773",JL. RAYA TUNTANG - BRINGIN NO. 02 RT. 003 RW. 004 TUNTANG KABUPATEN SEMARANG,ok,
5810035337,SDN Semarang,-7.137888,110.411078,"5810035337 Gg. Bogowonto Sel. II, Ungaran Tim., Semarang, Jawa Tengah 50514, Indonesia 50514",JL. S PARMAN NO. 4 SIDOMULYO UNGARAN TIMUR KAB. SEMARANG,ok,
5820000757,SDN Semarang,-7.005096,110.411433,"5820000757 Jl. S. Parman No.53, Gajahmungkur, Kota Semarang, Jawa Tengah 50231, Indonesia 50231",JL. S PARMAN NO. 56 GAJAHMUNGKUR SEMARAN G,ok,
5810035567,SDN Semarang,-7.137888,110.411078,"5810035567 Gg. Bogowonto Sel. II, Ungaran Tim., Semarang, Jawa Tengah 50514, Indonesia 50514",JL. S PARMAN NO. 7 SIDOMULYO UNGARAN TIMUR KAB. SEMARANG,ok,
5810032336,SDN Semarang,-7.0308099,110.4587857,"5810032336 Jl. Sambiroto Raya No.1, Tembalang, Kota Semarang, Jawa Tengah 50276, Indonesia 50276",JL. SAMBIROTO RAYA NO. 8 B SAMBIROTO TEMBALANG SEMARANG,ok,
5810032337,SDN Semarang,-7.0308099,110.4587857,"5810032337 Jl. Sambiroto Raya No.1, Tembalang, Kota Semarang, Jawa Tengah 50276, Indonesia 50276",JL. SAMBIROTO RAYA NO. 86 RT 02/RW 02 SAMBIROTO,ok,
5810032338,SDN Semarang,-7.023523,110.48809,"5810032338 Jl. Sarwo Edi Wibowo, Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia 50192",JL. SARWO EDI WIBOWO NO 01 PLAMONGANSARI PEDURUNGAN SEMARANG,ok,
5810011816,SDN Semarang,-6.9828581,110.4561576,"5810011816 Jl. Satrio Wibowo I, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. SATRIO WIBOWO NO. 3 TLOGOSARI SEMARANG,ok,
5810012011,SDN Semarang,-7.053033,110.391038,"5810012011 Jl. Kolonel HR Hadijanto, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. SEKARAN RT. 02 RT. 03 SEKARAN GUNUNG PATI SEMARANG,ok,
5810011842,SDN Semarang,-6.9598462,110.40304,"5810011842 Jl. Selomas Raya, Semarang Utara, Kota Semarang, Jawa Tengah 50177, Indonesia 50177",JL. SELOMAS RAYA SEMARANG -,ok,
5810012361,SDN Semarang,-6.9986445,110.3438887,"5810012361 Jl. Raya Ngaliyan, Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia 50181","JL. SEMARANG BOJA  KM. 2,  TAMBAKAJI NGA LIYAN KOTA SEMARANG  JAWA TENGAH - 50185",ok,
5810012273,SDN Semarang,-7.0803346,110.4117871,"5810012273 Jl. Sendang Elo, Banyumanik, Kota Semarang, Jawa Tengah 50264, Indonesia 50264",JL. SENDANG ELO RT.06 RW.16 BANYUMANIK SEMARANG,ok,
5810011870,SDN Semarang,-6.9841022,110.418517,"5810011870 Jl. Seteran Serut, Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia 50134",JL. SETERAN SERUT NO.30 SEMARANG -,ok,
5810012298,SDN Semarang,-7.0537245,110.4162941,"5810012298 Jl. Setiabudi No.106, Banyumanik, Kota Semarang, Jawa Tengah 50269, Indonesia 50269",JL. SETIABUDI SEMARANG -,ok,
5810012366,SDN Semarang,-7.0578137,110.4361346,"5810012366 Gg. Bharata, Tembalang, Kota Semarang, Jawa Tengah 50275, Indonesia 50275",JL. SIROJUDIN NO. 10 B SEMARANG SELATAN SEMARANG,ok,
5810012018,SDN Semarang,-7.01609,110.426998,"5810012018 Jl. Sisingamangaraja, Candisari, Kota Semarang, Jawa Tengah 50257, Indonesia 50257",JL. SISINGAMANGARAJA NO. 75 CANDI SEMARANG,ok,
5810022224,SDN Semarang,-7.197657,110.424744,"5810022224 Jl. Raya Suruh - Karanggede, Bergas, Semarang, Jawa Tengah 50552, Indonesia 50552",JL. SOEKARNO HATTA NO. 49 A KARANG JATI UNGARAN,ok,
5810011887,SDN Semarang,-6.992352,110.384665,"5810011887 Jl. Sri Rejeki Raya, Semarang Bar., Kota Semarang, Jawa Tengah 50149, Indonesia 50149",JL. SRI REJEKI RAYA NO. 24 GISIKDRONO SEMARANG BARAT SEMARANG,ok,
5810012291,SDN Semarang,-6.98851,110.36492,"5810012291 Jl. Sriwidido Utara, Ngaliyan, Kota Semarang, Jawa Tengah 50184, Indonesia 50184",JL. SRI WIDODO UTARA NO. 404 RT. 005 RW. 001 PURWOYOSO NGALIYAN SEMARANG,ok,
5820000761,SDN Semarang,-7.004632,110.428127,"5820000761 Jl. Sriwijaya No.79, Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia 50242",JL. SRIWIJAYA NO. 70 WONODRI SEMARANG SE LATAN SEMARANG,ok,
5810012151,SDN Semarang,-7.25514,110.410527,"5810012151 Jl. Semarang-Yogyakarta, Ambarawa, Semarang, Jawa Tengah 50612, Indonesia 50612",JL. SUDIRMAN AMBARAWA -,ok,
5810012352,SDN Semarang,-7.0159911,110.4183688,"5810012352 Jl. Sultan Agung No.104, Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia 50232",JL. SULTAN AGUNG NO.61   RT/RW   04/001 GAJAH MUNGKUR - GAJAH MUNGKUR SEMARANG 5,ok,
5810012003,SDN Semarang,-7.132642,110.406036,"5810012003 Jl. Mayjend Sutoyo, Ungaran Bar., Semarang, Jawa Tengah 50514, Indonesia 50514",JL. SUTOYO 12 UNGARAN SEMARANG -,ok,
5810011835,SDN Semarang,-6.9871039,110.4048839,"5810011835 Jl. Suyudono, Semarang Sel., Kota Semarang, Jawa Tengah 50245, Indonesia 50245",JL. SUYUDONO  38 A SEMARANG -,ok,
5810012215,SDN Semarang,-6.9871039,110.4048839,"5810012215 Jl. Suyudono, Semarang Sel., Kota Semarang, Jawa Tengah 50245, Indonesia 50245",JL. SUYUDONO NO. 15 A SEMARANG -,ok,
5810032346,SDN Semarang,-7.0030105,110.3991873,"5810032346 Jl. Taman Kelud Sel., Gajahmungkur, Kota Semarang, Jawa Tengah 50237, Indonesia 50237",JL. TAMAN KELUD NO. 7 PETOMPON GAJAHMUNGKUR SEMARANG,ok,
5810011481,SDN Semarang,-7.3328697,110.5092511,"5810011481 Jl. Taman Pahlawan, Tingkir, Kota Salatiga, Jawa Tengah 50742, Indonesia 50742",JL. TAMAN PAHLAWAN SALATIGA -,ok,
5810012000,SDN Semarang,-7.050409,110.394969,"5810012000 Jl. Taman Siswa, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. TAMAN SISWA I NO. 79 RT. 04 RW. 06 SEKARAN GUNUNG PATI SEMARANG,ok,
5810012008,SDN Semarang,-7.0504094,110.3949693,"5810012008 Jl. Taman Siswa, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. TAMAN SISWA NO. 69 RT. 002 RW. 005 SEKARAN GUNUNG PATI SEMARANG,ok,
5810012009,SDN Semarang,-7.050409,110.394969,"5810012009 Jl. Taman Siswa, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. TAMAN SISWA NO.1 RT. 003 RW.003 SEKARAN SEMARANG,ok,
5810012010,SDN Semarang,-7.0504094,110.3949693,"5810012010 Jl. Taman Siswa, Gn. Pati, Kota Semarang, Jawa Tengah 50229, Indonesia 50229",JL. TAMAN SISWA SEKARAN GUNUNG PATI -,ok,
5810012304,SDN Semarang,-6.9902561,110.3379019,"5810012304 Jl. Tambak Aji Gg. II, Ngaliyan, Kota Semarang, Jawa Tengah 50185, Indonesia 50185",JL. TAMBAK AJI II/8 SEMARANG -,ok,
5810032350,SDN Semarang,-7.007,110.425383,"5810032350 Jl. Tegalsari Bar. IIA, Candisari, Kota Semarang, Jawa Tengah 50614, Indonesia 50614",JL. TEGALSARI RAYA NO. 11 CANDISARI SEMARANG,ok,
5810032352,SDN Semarang,-7.007,110.425383,"5810032352 Jl. Tegalsari Bar. IIA, Candisari, Kota Semarang, Jawa Tengah 50614, Indonesia 50614",JL. TEGALSARI RAYA NO. 11 TEGALSARI CANDISARI SEMARANG,ok,
5810012007,SDN Semarang,-7.0607279,110.4447168,"5810012007 Jl. Timoho Raya / Jl. Imam Suparto, Tembalang, Kota Semarang, Jawa Tengah 50277, Indonesia 50277",JL. TIMOHO RAYA 212 SEMARANG -,ok,
5810035286,SDN Semarang,-7.060728,110.444717,"5810035286 Jl. Timoho Raya / Jl. Imam Suparto, Tembalang, Kota Semarang, Jawa Tengah 50277, Indonesia 50277",JL. TIMOHO RAYA NO. 358 BULUSAN TEMBALANG SEMARANG,ok,
5810035286,SDN Semarang,-7.060728,110.444717,"5810035286 Jl. Timoho Raya / Jl. Imam Suparto, Tembalang, Kota Semarang, Jawa Tengah 50277, Indonesia 50277",JL. TIMOHO RAYA NO. 358 BULUSAN TEMBALANG SEMARANG,ok,
5810012278,SDN Semarang,-6.979903,110.440552,"5810012278 Jl. Tirtoyoso VIII, Semarang Tim., Kota Semarang, Jawa Tengah 50125, Indonesia 50125",JL. TIRTOYOSO VIII / 1 SEMARANG -,ok,
5810011840,SDN Semarang,-6.9815564,110.4602827,"5810011840 Jl. Tlogosari Raya II, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. TLOGOSARI RAYA II NO.1 SEMARANG -,ok,
5810011872,SDN Semarang,-6.9815564,110.4602827,"5810011872 Jl. Tlogosari Raya II, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. TLOGOSARI RAYA II/46 F1 SEMARANG -,ok,
5810012001,SDN Semarang,-6.9898171,110.4582844,"5810012001 Jl. Tlogosari Raya, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. TLOGOSARI RAYA SEMARANG -,ok,
5810012013,SDN Semarang,-6.98925,110.418165,"5810012013 Jl. Tri Lomba Juang, Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia 50249",JL. TRI LOMBA JUANG NO. 1 SEMARANG -,ok,
5810012037,SDN Semarang,-7.035634,110.4697,"5810012037 Jl. Tulus Harapan Raya, Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia 50272",JL. TULUS HARAPAN BLOK B 11 B NO. 10 SENDANGMULYO TEMBALANG SEMARANG,ok,
5810032353,SDN Semarang,-7.0356343,110.4696997,"5810032353 Jl. Tulus Harapan Raya, Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia 50272",JL. TULUS HARAPAN BLOK B-11 NO. 10 SENDANG MULYO TEMBALANG SEMARANG,ok,
5810011799,SDN Semarang,-7.125169,110.408825,"5810011799 Jl. Tunggorono, Ungaran Bar., Semarang, Jawa Tengah 50517, Indonesia 50517",JL. TUNGGORONO - UNGARAN -,ok,
5810012024,SDN Semarang,-7.014446,110.421919,"5810012024 Jl. Ungaran Tim. Raya, Candisari, Kota Semarang, Jawa Tengah 50252, Indonesia 50252",JL. UNGARAN IV NO. 215 WONOTINGAL CANDISARI SEMARANG,ok,
5810011846,SDN Semarang,-7.124496,110.406567,"5810011846 Jl. Jalak II, Ungaran Bar., Semarang, Jawa Tengah 50517, Indonesia 50517","JL. UNGARAN PLAZA BLOK C/9,10,23 UNGARAN SEMARANG",ok,
5810011999,SDN Semarang,-7.009881,110.384512,"5810011999 Jl. Untung Suropati, Semarang Bar., Kota Semarang, Jawa Tengah 50147, Indonesia 50147",JL. UNTUNG SUROPATI NO. 10 RT. 004 RW. 001 MANYARAN SEMARANG,ok,
5810011997,SDN Semarang,-7.267401,110.409824,"5810011997 Jl. Kartini Tambakboyo, Ambarawa, Semarang, Jawa Tengah 50611, Indonesia 50611",JL. WARUNG LANANG NO. 1 RT. 005 / RW. 003 AMBARAWA,not ok,
5810012110,SDN Semarang,-6.9982,110.347737,"5810012110 Jl. Wismasari Raya, Ngaliyan, Kota Semarang, Jawa Tengah 50181, Indonesia 50181",JL. WISMA SARI RAYA NGALIYAN SEMARANG -,ok,
5810012117,SDN Semarang,-7.003729,110.470632,"5810012117 Jl. Woltermonginsidi, Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia 50192",JL. WOLTER MANGUNSIDI SEMARANG -,ok,
5810012209,SDN Semarang,-7.003729,110.470632,"5810012209 Jl. Woltermonginsidi, Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia 50192",JL. WOLTER MONGINSIDI NO. 108 -,ok,
5810032357,SDN Semarang,-6.9900414,110.4733199,"5810032357 Jl. Woltermonginsidi, Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia 50196",JL. WOLTER MONGINSIDI NO. 13 TLOGOSARI WETAN PEDURUNGAN SEMARANG,ok,
5810012046,SDN Semarang,-7.003729,110.470632,"5810012046 Jl. Woltermonginsidi, Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia 50192",JL. WOLTER MONGINSIDI SEMARANG -,ok,
5810012078,SDN Semarang,-7.004961,110.427979,"5810012078 Jl. Tegalsari Raya, Semarang Sel., Kota Semarang, Jawa Tengah 50614, Indonesia 50614",JL. WONODRI BARU  -  SEMARANG -,not ok,"-7.002288, 110.430947"
